time,open,high,low,close,BBWP,Extreme Hi,Extreme Lo,MA 1,GodModeAlert,Fast,Slow,High,Fib,Fib Green,Fib Red,EMA Long/Short,Fast,Slow,High,Fib,BBWP,God Buy,God Sell,Ultra Buy,Ultra Sell,Perfect Setup
1762106400,110190.41,110331,109960.95,110180.84,15.873015873015872,NaN,NaN,16.03174603174603,0,57.83493619421743,57.20168802843717,47.8084562272074,52.88286901227485,1,0,-1,57.83493619421743,57.20168802843717,47.8084562272074,52.88286901227485,-15.3,0,0,0,0,0
1762113600,110180.85,110213.2,109890.34,109990.9,18.650793650793652,NaN,NaN,16.428571428571427,0,51.93751553761713,56.257589664997454,47.975823983092695,51.52376423653736,1,0,-1,51.93751553761713,56.257589664997454,47.975823983092695,51.52376423653736,-14.700000000000001,0,0,0,0,0
1762120800,109990.91,110742.26,109471.34,110540.68,15.079365079365079,NaN,NaN,16.03174603174603,0,47.90119604567504,55.936050376062404,48.31239126146809,53.97519412376229,1,0,-1,47.90119604567504,55.936050376062404,48.31239126146809,53.97519412376229,-15.600000000000001,0,0,0,0,0
1762128000,110540.69,110750,109366.75,109665.5,20.634920634920633,NaN,NaN,17.142857142857142,0,43.8495488123541,55.14937975925737,48.51163926943529,51.758388639927844,1,0,-1,43.8495488123541,55.14937975925737,48.51163926943529,51.758388639927844,-22.2,0,0,0,0,0
1762135200,109665.5,109754.14,107907.44,107937.45,48.80952380952381,NaN,NaN,23.809523809523807,0,39.43436872086175,53.13331523167405,48.088087510706174,35.2483149814133,0,1,-1,39.43436872086175,53.13331523167405,48.088087510706174,35.2483149814133,-6.300000000000001,0,0,0,0,0
1762142400,107937.45,108075,107400,107606.75,65.47619047619048,NaN,NaN,33.73015873015873,0,34.86939460565995,50.3284841100965,47.22610886317307,23.723218517580722,0,1,-1,34.86939460565995,50.3284841100965,47.22610886317307,23.723218517580722,-2.1000000000000014,0,0,0,0,0
1762149600,107606.75,107832.45,107006.05,107468.23,78.17460317460318,NaN,NaN,45.63492063492063,0,30.697844145076893,47.00983260257574,46.17403268995045,21.536389976056153,0,1,-1,30.697844145076893,47.00983260257574,46.17403268995045,21.536389976056153,-0.9000000000000021,0,0,0,0,0
1762156800,107468.23,107912.86,106888,107197.94,84.52380952380952,NaN,NaN,59.52380952380952,0,26.378182052089542,43.25318476249325,44.91250255921296,18.29344989268169,0,1,-1,26.378182052089542,43.25318476249325,44.91250255921296,18.29344989268169,-0.9000000000000021,0,0,0,0,0
1762164000,107197.95,107920.92,106726.63,107787.42,86.11111111111111,NaN,NaN,72.61904761904762,0,22.62674189527903,39.76564371276216,43.83943526660991,22.0841965202,0,1,-1,22.62674189527903,39.76564371276216,43.83943526660991,22.0841965202,-1.8000000000000007,0,0,0,0,0
1762171200,107787.42,108265.44,107574.77,107908.68,82.93650793650794,NaN,NaN,79.44444444444443,0,22.021281513702732,37.1864822641742,43.07174620516248,29.124749573235672,0,1,-1,22.021281513702732,37.1864822641742,43.07174620516248,29.124749573235672,-8.7,0,0,0,0,0
1762178400,107908.68,108333,105511,105745.71,89.68253968253968,NaN,NaN,84.28571428571428,0,21.28964658058305,34.574520396708564,42.015763721816015,17.10046827586096,0,1,-1,21.28964658058305,34.574520396708564,42.015763721816015,17.10046827586096,-9,0,0,0,0,0
1762185600,105745.71,107783.2,105306.56,107481.19,87.6984126984127,NaN,NaN,86.19047619047619,0,23.48702129170085,33.149654439557544,41.366320590448886,19.22881155429692,0,1,-1,23.48702129170085,33.149654439557544,41.366320590448886,19.22881155429692,-9.600000000000001,0,0,0,0,0
1762192800,107481.2,107599.85,106455.23,107090,86.11111111111111,NaN,NaN,86.5079365079365,0,26.602772529654096,32.288116594240506,40.87371577491764,31.48602166276351,0,1,-1,26.602772529654096,32.288116594240506,40.87371577491764,31.48602166276351,-10.2,0,0,0,0,0
1762200000,107090,107169.68,106088.73,106888.71,81.74603174603175,NaN,NaN,85.63492063492063,0,29.62583002330278,31.628862989658607,40.396776289212795,27.028262167295733,0,1,-1,29.62583002330278,31.628862989658607,40.396776289212795,27.028262167295733,-9.900000000000002,0,0,0,0,0
1762207200,106888.71,106888.71,105755.59,106583.04,76.19047619047619,NaN,NaN,84.28571428571428,0,31.461749369545736,30.448283247570537,39.81510616129554,23.57973266112285,0,1,-1,31.461749369545736,30.448283247570537,39.81510616129554,23.57973266112285,-9.3,0,0,1,0,0
1762214400,106583.05,107298.74,105852.37,107040.01,55.158730158730165,NaN,NaN,77.38095238095238,0,34.01197140067262,30.151574007247184,39.475686706552466,25.321404234914024,0,1,-1,34.01197140067262,30.151574007247184,39.475686706552466,25.321404234914024,-11.100000000000001,0,0,1,0,0
1762221600,107040,107243.23,106223.14,107158.79,32.53968253968254,NaN,NaN,66.34920634920634,0,37.55901402776219,30.54629240257369,39.0813947476927,30.164971523273476,0,1,-1,37.55901402776219,30.54629240257369,39.0813947476927,30.164971523273476,-15,0,0,1,0,0
1762228800,107158.79,107299,104200,104215.76,61.904761904761905,NaN,NaN,61.507936507936506,0,36.73066416972274,30.218870647635846,38.10263855559656,15.693884291046697,0,1,-1,36.73066416972274,30.218870647635846,38.10263855559656,15.693884291046697,-3.6000000000000014,0,0,0,0,0
1762236000,104215.76,105201,104200,104490.72,71.82539682539682,NaN,NaN,59.52380952380952,0,34.605452717047754,29.685238699800582,36.897364389027175,2.1736139381362385,0,1,-1,34.605452717047754,29.685238699800582,36.897364389027175,2.1736139381362385,-1.5,0,0,0,0,0
1762243200,104490.73,104631.39,103636,103857.96,84.52380952380952,NaN,NaN,61.19047619047618,0,31.509765999402898,28.965676295645043,35.51620375721124,3.5194172782183877,0,1,-1,31.509765999402898,28.965676295645043,35.51620375721124,3.5194172782183877,-0.6000000000000014,0,0,0,0,0
1762250400,103857.96,104699.07,103605,104584.76,87.3015873015873,NaN,NaN,67.61904761904762,0,29.36474878318313,28.217101893486934,34.153765698556455,7.865416116285896,0,1,-1,29.36474878318313,28.217101893486934,34.153765698556455,7.865416116285896,-0.9000000000000021,0,0,0,0,0
1762257600,104584.75,104638.29,103576,103924.25,90.07936507936508,NaN,NaN,79.12698412698413,0,25.997884061395894,27.070255903633765,32.73127417242764,8.676862208502175,0,1,-1,25.997884061395894,27.070255903633765,32.73127417242764,8.676862208502175,-1.2000000000000028,0,0,0,0,0
1762264800,103924.26,104842.63,102915.05,103197.01,91.66666666666666,NaN,NaN,85.07936507936506,0,22.40448494888497,26.39154094683881,31.445634505209128,3.9604521562972543,0,1,-1,22.40448494888497,26.39154094683881,31.445634505209128,3.9604521562972543,-2.400000000000002,0,0,0,0,0
1762272000,103197.02,103500.05,100800,101114.83,100,NaN,NaN,90.7142857142857,0,20.090416176178074,25.018719649691846,30.039023221502088,3.197792027765299,0,1,-1,20.090416176178074,25.018719649691846,30.039023221502088,3.197792027765299,-3.6000000000000014,0,0,0,0,0
1762279200,101114.82,101711.84,100010.73,100542.64,100,NaN,NaN,93.8095238095238,0,18.27860864350127,23.476846651353885,28.58693804613177,3.872661459590322,0,1,-1,18.27860864350127,23.476846651353885,28.58693804613177,3.872661459590322,-0.3000000000000007,0,0,0,0,0
1762286400,100542.64,101119.4,98944.36,100311.46,100,NaN,NaN,96.34920634920634,0,17.01245120975835,22.00519122427404,27.16821598418624,7.921064758620769,0,1,-1,17.01245120975835,22.00519122427404,27.16821598418624,7.921064758620769,0,0,0,0,0,0
1762293600,100311.46,101893.09,100082,101497.22,99.60317460317461,NaN,NaN,98.25396825396824,1,17.17344137781733,21.21962559097514,25.948305274721882,15.92748046628991,0,1,-1,17.17344137781733,21.21962559097514,25.948305274721882,15.92748046628991,-0.3000000000000007,0,0,0,0,0
1762300800,101497.23,101752.96,98966.8,100761.62,99.20634920634922,NaN,NaN,99.76190476190474,1,18.382648755738575,20.524356211553492,24.922154758129793,17.756558979005572,0,1,-1,18.382648755738575,20.524356211553492,24.922154758129793,17.756558979005572,-1.8000000000000007,0,0,0,0,0
1762308000,100761.62,102272.23,100754.54,102130,98.4126984126984,NaN,NaN,99.44444444444443,1,22.039480764952085,20.44456017910786,24.547889196942506,20.32765437014704,0,1,-1,22.039480764952085,20.44456017910786,24.547889196942506,20.32765437014704,-6.900000000000002,0,0,1,0,0
1762315200,102130,102370,101517.47,101824.89,91.66666666666666,NaN,NaN,97.77777777777776,1,26.690118182043054,21.282767813663597,24.61382905225133,24.64790563684163,0,1,-1,26.690118182043054,21.282767813663597,24.61382905225133,24.64790563684163,-12.900000000000002,1,0,0,0,0
1762322400,101824.89,102152.58,101500,101993.02,90.07936507936508,NaN,NaN,95.79365079365077,1,32.060830813934025,22.586717973042234,24.933973241576812,24.091332030408825,0,1,-1,32.060830813934025,22.586717973042234,24.933973241576812,24.091332030408825,-11.100000000000001,0,0,1,0,0
1762329600,101993.03,102203.48,101176.47,101995.29,83.73015873015873,NaN,NaN,92.61904761904759,0,37.06590019187705,24.014111551805133,25.348416170033826,24.783696919707612,0,1,-1,37.06590019187705,24.014111551805133,25.348416170033826,24.783696919707612,-12.3,0,0,1,0,0
1762336800,101995.28,102110.48,101285.09,102070.61,79.36507936507937,NaN,NaN,88.65079365079363,0,41.75051378967908,25.404144327018997,25.763149740609997,25.098958608444075,0,1,-1,41.75051378967908,25.404144327018997,25.763149740609997,25.098958608444075,-18.6,0,0,0,0,0
1762344000,102070.62,103253.39,101916.77,102985.91,64.28571428571429,NaN,NaN,81.8253968253968,0,47.364323487168264,27.185756180331698,26.251635715179415,29.124020267113107,0,1,-1,47.364323487168264,27.185756180331698,26.251635715179415,29.124020267113107,-14.4,0,0,0,0,0
1762351200,102985.9,103798.37,102169.06,103728.3,62.698412698412696,NaN,NaN,76.031746031746,0,52.94654058389852,29.455288809813993,27.095830382882,35.859503561372264,0,1,-1,52.94654058389852,29.455288809813993,27.095830382882,35.859503561372264,-12.600000000000001,0,0,0,0,0
1762358400,103728.3,104039.66,103057.56,103904.05,68.65079365079364,NaN,NaN,71.74603174603172,0,58.79276620230084,32.06598554492567,27.896208194224652,39.590066351635265,0,1,-1,58.79276620230084,32.06598554492567,27.896208194224652,39.590066351635265,-9.600000000000001,0,0,0,0,0
1762365600,103904.05,104529.41,103759.53,104008.09,75.79365079365078,NaN,NaN,70.15873015873014,0,64.11026819251285,34.79899794233937,28.69558775603074,40.72690187027911,0,1,-1,64.11026819251285,34.79899794233937,28.69558775603074,40.72690187027911,-8.7,0,0,0,0,0
1762372800,104008.09,104534.74,103500.8,103672.37,74.20634920634922,NaN,NaN,69.1269841269841,0,67.82073250873493,37.43404505131553,29.467056823461625,39.7855456639836,0,1,-1,67.82073250873493,37.43404505131553,29.467056823461625,39.7855456639836,-10.5,0,0,0,0,0
1762380000,103672.38,104100,103305.05,103885.16,64.68253968253968,NaN,NaN,69.20634920634919,0,70.49896927466679,39.74622786033122,30.20252281417976,39.2860596555241,0,1,-1,70.49896927466679,39.74622786033122,30.20252281417976,39.2860596555241,-14.100000000000001,0,0,0,0,0
1762387200,103885.16,103897.86,102716.26,103365.65,61.50793650793651,NaN,NaN,68.96825396825395,0,70.52216265102977,41.68604154570832,30.71028596483479,38.039802854786224,0,1,-1,70.52216265102977,41.68604154570832,30.71028596483479,38.039802854786224,-23.7,0,0,0,0,0
1762394400,103365.64,103933.33,102855.66,103636.03,50.39682539682539,NaN,NaN,65.31746031746029,0,69.43081816151187,43.2891795844992,31.121528738233792,37.02754425812532,0,1,-1,69.43081816151187,43.2891795844992,31.121528738233792,37.02754425812532,-27.3,0,0,0,0,0
1762401600,103636.92,104200,103088,103143.57,48.41269841269841,NaN,NaN,59.841269841269806,0,66.27055349871318,44.47587017238537,31.6300399623409,36.12519452446645,0,1,-1,66.27055349871318,44.47587017238537,31.6300399623409,36.12519452446645,-25.2,0,0,0,0,0
1762408800,103143.57,103591.47,102910.66,103185.48,41.66666666666667,NaN,NaN,53.333333333333314,0,62.60124576642618,45.50328808129356,32.16542031331155,34.29453137379987,0,1,-1,62.60124576642618,45.50328808129356,32.16542031331155,34.29453137379987,-24,0,0,0,0,0
1762416000,103184.75,103440,102810,102810.01,35.714285714285715,NaN,NaN,47.53968253968252,0,57.68911595209352,46.19881708953187,32.63471614724139,32.93921897664892,0,1,-1,57.68911595209352,46.19881708953187,32.63471614724139,32.93921897664892,-22.2,0,0,0,0,0
1762423200,102810.01,103300.01,102651.63,103227.58,28.968253968253972,NaN,NaN,41.03174603174601,0,53.75973232628863,47.02573827141255,33.11836287076069,33.110278611857154,0,1,-1,53.75973232628863,47.02573827141255,33.11836287076069,33.110278611857154,-23.1,0,0,0,0,0
1762430400,103227.59,103626.46,102383.64,103319.71,18.650793650793652,NaN,NaN,34.682539682539655,0,51.43856841138785,47.7485024106888,33.68364925585941,35.1812785184042,0,1,-1,51.43856841138785,47.7485024106888,33.68364925585941,35.1812785184042,-26.4,0,0,0,0,0
1762437600,103319.71,103579.68,101630,102014.48,28.968253968253972,NaN,NaN,30.793650793650766,0,47.42390356417809,47.70233960440607,34.084929932223986,30.25224185638307,0,1,-1,47.42390356417809,47.70233960440607,34.084929932223986,30.25224185638307,-16.8,0,0,0,0,0
1762444800,102014.49,102393.51,100300.95,101804.01,36.904761904761905,NaN,NaN,29.841269841269842,0,44.09206410632091,47.02517780240649,34.37849022851491,24.093688671463898,0,1,-1,44.09206410632091,47.02517780240649,34.37849022851491,24.093688671463898,-15.3,0,0,0,0,0
1762452000,101804.02,102338,100916.74,101388.81,47.61904761904761,NaN,NaN,32.22222222222222,0,40.801799722293566,45.81087583439139,34.54578265879637,21.551482449118875,0,1,-1,40.801799722293566,45.81087583439139,34.54578265879637,21.551482449118875,-10.2,0,0,0,0,0
1762459200,101388.82,101643.28,100541.17,101117.17,55.158730158730165,NaN,NaN,37.460317460317455,0,37.609425379178376,44.135219152907304,34.51627286995503,18.76073185894283,0,1,-1,37.609425379178376,44.135219152907304,34.51627286995503,18.76073185894283,-9,0,0,0,0,0
1762466400,101117.17,101538,101009.7,101346.04,57.936507936507944,NaN,NaN,45.317460317460316,0,34.50037628869673,42.29297224167068,34.34619601374808,18.586949896998508,0,1,-1,34.50037628869673,42.29297224167068,34.34619601374808,18.586949896998508,-8.400000000000002,0,0,0,0,0
1762473600,101346.04,101894.83,100749.94,101538.96,56.74603174603175,NaN,NaN,50.87301587301587,0,32.60012008273562,40.88277545804692,34.31679900587409,20.30075615672477,0,1,-1,32.60012008273562,40.88277545804692,34.31679900587409,20.30075615672477,-11.7,0,0,0,0,0
1762480800,101538.96,102500,101242.79,101916.29,52.38095238095239,NaN,NaN,53.968253968253975,0,33.59750298857517,39.889737344926004,34.35835490185015,23.129219478524153,0,1,-1,33.59750298857517,39.889737344926004,34.35835490185015,23.129219478524153,-23.7,0,0,0,0,0
1762488000,101916.3,102527,101582.92,102447.47,47.61904761904761,NaN,NaN,53.96825396825396,0,36.57534047092636,39.64298369127903,34.61463098921222,27.423502664827975,0,1,-1,36.57534047092636,39.64298369127903,34.61463098921222,27.423502664827975,-18.3,0,0,1,0,0
1762495200,102447.48,102496,101638.43,102010,44.047619047619044,NaN,NaN,51.74603174603175,0,40.133513927284895,39.53739995994003,34.91230102175068,27.820389237686403,0,1,-1,40.133513927284895,39.53739995994003,34.91230102175068,27.820389237686403,-18,0,0,1,0,0
1762502400,102009.99,102050,100775.65,101013.66,44.047619047619044,NaN,NaN,48.96825396825396,0,41.557008636607094,38.96748155454755,35.01313236981649,21.747825615553264,0,1,-1,41.557008636607094,38.96748155454755,35.01313236981649,21.747825615553264,-16.8,0,0,1,0,0
1762509600,101013.67,101250.03,99803.58,100411.89,51.19047619047619,NaN,NaN,47.85714285714285,0,41.2890956300085,37.78535981185685,34.89706632773086,14.979408147292329,0,1,-1,41.2890956300085,37.78535981185685,34.89706632773086,14.979408147292329,-13.8,0,0,0,0,0
1762516800,100411.89,100625,99260.86,100347.35,49.2063492063492,NaN,NaN,47.222222222222214,0,39.84146306864158,36.223789218914035,34.57536106928619,12.157409509353176,0,1,-1,39.84146306864158,36.223789218914035,34.57536106928619,12.157409509353176,-9.3,0,0,0,0,0
1762524000,100347.35,101253.99,99519.32,100797.95,35.317460317460316,NaN,NaN,44.76190476190476,0,38.289910039770746,34.99328567349569,34.159213094881196,14.515704040660271,0,1,-1,38.289910039770746,34.99328567349569,34.159213094881196,14.515704040660271,-9.3,0,0,0,0,0
1762531200,100797.95,102736.84,100517.06,102397.12,38.492063492063494,NaN,NaN,43.650793650793645,0,39.12738536078609,35.128354594724655,34.111528357816894,26.961637983819696,0,1,-1,39.12738536078609,35.128354594724655,34.111528357816894,26.961637983819696,-7.5,0,0,0,0,0
1762538400,102397.13,103395.25,102282.2,103395.25,54.36507936507936,NaN,NaN,45.71428571428571,0,42.8083077370658,36.77482679838704,34.52464673496335,42.09155958690501,1,0,-1,42.8083077370658,36.77482679838704,34.52464673496335,42.09155958690501,-5.100000000000001,0,0,1,0,0
1762545600,103395.92,103900,102958,103879.23,69.84126984126983,NaN,NaN,49.44444444444444,0,49.60566256020269,39.52762112104788,35.32730880659764,49.9846623153087,1,0,-1,49.60566256020269,39.52762112104788,35.32730880659764,49.9846623153087,-1.2000000000000028,0,0,0,0,0
1762552800,103879.22,104096.36,103329.79,103339.08,75.39682539682539,NaN,NaN,54.68253968253968,0,56.89760895809114,42.40159561915915,36.214241998925914,49.68552420797899,1,0,-1,56.89760895809114,42.40159561915915,36.214241998925914,49.68552420797899,-1.2000000000000028,0,0,0,0,0
1762560000,103339.09,103406.22,102539.49,102996.84,77.38095238095238,NaN,NaN,63.09523809523809,0,62.96164537323288,44.97357151271861,37.065644243133086,44.98628129313723,0,1,-1,62.96164537323288,44.97357151271861,37.065644243133086,44.98628129313723,-3.3000000000000007,0,0,0,0,0
1762567200,102996.85,103333.33,102592.75,102592.76,77.38095238095238,NaN,NaN,70.87301587301587,0,66.4365100267739,46.761800295682434,37.64858481575196,41.01169072410909,0,1,-1,66.4365100267739,46.761800295682434,37.64858481575196,41.01169072410909,-7.199999999999999,0,0,0,0,0
1762574400,102592.76,102836,102272.66,102304,76.98412698412699,NaN,NaN,75.39682539682539,0,66.44922418135798,47.70137125072178,38.0035968345061,38.434846730552934,0,1,-1,66.44922418135798,47.70137125072178,38.0035968345061,38.434846730552934,-16.5,0,0,0,0,0
1762581600,102304.01,102519.03,101902.64,102352.96,76.5873015873016,NaN,NaN,76.74603174603175,0,64.05477695470498,48.32300406762367,38.21174019714211,38.69537558805735,0,1,-1,64.05477695470498,48.32300406762367,38.21174019714211,38.69537558805735,-16.200000000000003,0,0,0,0,0
1762588800,102352.96,102687.72,102156.36,102399.46,76.5873015873016,NaN,NaN,76.98412698412699,0,60.47032056437922,49.181598805250545,38.38128885113919,40.368124210712395,0,1,-1,60.47032056437922,49.181598805250545,38.38128885113919,40.368124210712395,-15.9,0,0,0,0,0
1762596000,102399.45,102630.14,101715.76,101857.1,71.42857142857143,NaN,NaN,75.7936507936508,0,55.693017325351825,49.9733713259325,38.357429981469224,38.109601371214154,0,1,-1,55.693017325351825,49.9733713259325,38.357429981469224,38.109601371214154,-17.700000000000003,0,0,0,0,0
1762603200,101857.1,102186.99,101720.67,101804.63,61.904761904761905,NaN,NaN,72.6984126984127,0,50.369330644746185,50.67717331655904,38.21477041168252,34.549723267549595,0,1,-1,50.369330644746185,50.67717331655904,38.21477041168252,34.549723267549595,-18.6,0,0,0,0,0
1762610400,101804.62,102083.67,101454,101711.45,49.60317460317461,NaN,NaN,67.22222222222221,0,45.71018520725384,51.18037168550438,38.12284257172692,33.678051956756974,0,1,-1,45.71018520725384,51.18037168550438,38.12284257172692,33.678051956756974,-23.4,0,0,0,0,0
1762617600,101711.46,102003.57,101525.98,101994.52,36.11111111111111,NaN,NaN,59.12698412698412,0,42.94135283875357,51.26081734481109,38.15190217765938,34.81448632137351,0,1,-1,42.94135283875357,51.26081734481109,38.15190217765938,34.81448632137351,-25.8,0,0,0,0,0
1762624800,101994.53,102219.39,101522.08,101989.65,37.698412698412696,NaN,NaN,51.34920634920634,0,41.12959367691065,50.76818624554723,38.28542152516149,42.590752377526925,0,1,-1,41.12959367691065,50.76818624554723,38.28542152516149,42.590752377526925,-25.8,0,0,0,0,0
1762632000,101989.65,102367.72,101957.94,102272.81,33.33333333333333,NaN,NaN,43.73015873015871,0,41.55863390745273,50.2127504021111,38.629937234814804,52.55194168113324,0,1,-1,41.55863390745273,50.2127504021111,38.629937234814804,52.55194168113324,-25.8,0,0,0,0,0
1762639200,102272.82,102482.2,102171.73,102312.94,22.22222222222222,NaN,NaN,35.79365079365077,0,43.975877776810314,49.91197456311177,39.080012612043745,56.77113797774597,0,1,-1,43.975877776810314,49.91197456311177,39.080012612043745,56.77113797774597,-26.7,0,0,0,0,0
1762646400,102312.95,102337.89,101620.23,102045.07,12.3015873015873,NaN,NaN,28.333333333333307,0,46.14019261229419,49.669090209512845,39.50169283710864,54.84057189650528,0,1,-1,46.14019261229419,49.669090209512845,39.50169283710864,54.84057189650528,-26.7,0,0,0,0,0
1762653600,102045.07,102045.07,101400,101662.05,9.523809523809524,NaN,NaN,23.015873015872995,0,46.19866013042487,49.25798920667488,39.74412462212391,49.32293706459696,0,1,-1,46.19866013042487,49.25798920667488,39.74412462212391,49.32293706459696,-25.2,0,0,0,0,0
1762660800,101662.05,102130.61,101635.96,101928.54,5.952380952380952,NaN,NaN,16.66666666666665,0,46.16134173113828,49.07113081794555,39.94125585239995,49.72834083736052,0,1,-1,46.16134173113828,49.07113081794555,39.94125585239995,49.72834083736052,-26.7,0,0,0,0,0
1762668000,101928.54,101980,101681.75,101944.59,5.555555555555555,NaN,NaN,11.111111111111093,0,45.96025323384656,48.84420156741763,40.13767961553595,53.52417903612978,0,1,-1,45.96025323384656,48.84420156741763,40.13767961553595,53.52417903612978,-26.4,0,0,0,0,0
1762675200,101944.6,102127.26,101631.62,101657.46,5.158730158730158,NaN,NaN,7.698412698412679,0,43.54827709708361,48.152640964804505,40.3328808919061,51.099656910621434,0,1,-1,43.54827709708361,48.152640964804505,40.3328808919061,51.099656910621434,-24,0,0,0,0,0
1762682400,101657.46,102307.68,101500,102239.41,3.968253968253968,NaN,NaN,6.031746031746012,0,43.620945520217646,48.048383815885174,40.79563103792107,53.65377062623158,0,1,-1,43.620945520217646,48.048383815885174,40.79563103792107,53.65377062623158,-24,0,0,0,0,0
1762689600,102239.41,102997.38,102050.64,102911.39,11.507936507936508,NaN,NaN,6.428571428571428,0,47.11842442940637,48.87925843353471,41.6659609718166,64.8103248239025,1,0,-1,47.11842442940637,48.87925843353471,41.6659609718166,64.8103248239025,-17.4,0,0,0,0,0
1762696800,102911.4,104168,102769.99,103762.17,30.952380952380953,NaN,NaN,11.428571428571429,0,52.7192490861561,50.75235840536191,42.91277433527065,78.09785296341383,1,0,-1,52.7192490861561,50.75235840536191,42.91277433527065,78.09785296341383,-9.3,0,0,0,0,0
1762704000,103762.18,103964.81,103316.23,103637.57,36.904761904761905,NaN,NaN,17.6984126984127,0,58.34136098945703,52.92098728911593,44.1309532705809,84.16971944754144,1,0,-1,58.34136098945703,52.92098728911593,44.1309532705809,84.16971944754144,-7.800000000000001,0,0,0,0,0
1762711200,103637.58,104805.57,103520,104805.57,59.523809523809526,NaN,NaN,28.571428571428573,0,65.35332927005557,55.89593494617027,45.54707707192466,91.49421298929823,1,0,-1,65.35332927005557,55.89593494617027,45.54707707192466,91.49421298929823,-5.100000000000001,0,0,0,0,0
1762718400,104805.57,105061.08,104314.89,104528.82,67.06349206349206,NaN,NaN,41.19047619047619,0,72.03439474777673,58.53154509027816,46.803890274540684,95.41172576212631,1,0,-1,72.03439474777673,58.53154509027816,46.803890274540684,95.41172576212631,-5.100000000000001,0,0,0,0,0
1762725600,104528.82,105495.62,104058.59,104722.96,79.36507936507937,NaN,NaN,54.76190476190477,0,76.29370415824326,60.77456577246393,47.9552278106313,89.21533648651675,1,0,-1,76.29370415824326,60.77456577246393,47.9552278106313,89.21533648651675,-6.900000000000002,0,0,0,0,0
1762732800,104722.95,106670.11,104265.02,105699.99,87.6984126984127,NaN,NaN,66.11111111111111,0,78.76972232984552,62.95645349334419,49.14525225827472,87.25692921141683,1,0,1,78.76972232984552,62.95645349334419,49.14525225827472,87.25692921141683,-7.800000000000001,0,0,0,0,0
1762740000,105700,106291.43,105556.68,106027.97,91.66666666666666,NaN,NaN,77.06349206349208,0,80.76505449812561,65.41259913967615,50.47078689012112,89.1199514120863,1,0,1,80.76505449812561,65.41259913967615,50.47078689012112,89.1199514120863,-9,0,0,0,0,0
1762747200,106027.97,106473.73,105846.26,106100,92.46031746031747,NaN,NaN,83.65079365079366,0,82.47695673670296,67.77246477846612,51.79991627254495,91.81934743732498,1,0,1,82.47695673670296,67.77246477846612,51.79991627254495,91.81934743732498,-9,0,0,0,0,0
1762754400,106100,106539.4,105963.3,106461.45,92.85714285714286,NaN,NaN,88.80952380952381,-1,83.75702545858164,70.32996887295697,53.20745782735903,94.74460977831762,1,0,1,83.75702545858164,70.32996887295697,53.20745782735903,94.74460977831762,-12,0,0,0,0,0
1762761600,106461.46,106599.47,105836,106440,91.66666666666666,NaN,NaN,91.26984126984128,-1,85.22148992401323,73.2164848419483,54.61773666749244,97.03903903903901,1,0,1,85.22148992401323,73.2164848419483,54.61773666749244,97.03903903903901,-12,0,0,0,0,0
1762768800,106440,106454.73,105955.29,106176.5,84.92063492063492,NaN,NaN,90.71428571428571,-1,85.45660795152325,75.55953104432449,55.8866425779039,95.11610486891385,1,0,1,85.45660795152325,75.55953104432449,55.8866425779039,95.11610486891385,-18,0,0,0,0,0
1762776000,106176.5,106589.89,105868,106548.02,78.17460317460318,NaN,NaN,88.01587301587301,-1,86.1008557018458,77.47479385516833,57.16552939892917,95.84505854168779,1,0,1,86.1008557018458,77.47479385516833,57.16552939892917,95.84505854168779,-26.1,0,0,0,0,0
1762783200,106548.02,106548.02,104667,105079.99,59.92063492063492,NaN,NaN,81.50793650793652,-1,83.03165108110925,77.62156633006202,58.00318239978485,88.44545669264777,1,0,1,83.03165108110925,77.62156633006202,58.00318239978485,88.44545669264777,-19.8,0,0,0,0,0
1762790400,105079.99,105981.79,104784.36,105953.1,51.587301587301596,NaN,NaN,73.25396825396827,0,79.91187977840528,77.39731789584374,58.744951982226226,84.43074535209374,1,0,1,79.91187977840528,77.39731789584374,58.744951982226226,84.43074535209374,-19.8,0,0,0,0,0
1762797600,105953.1,106094.31,105408,105817.99,35.714285714285715,NaN,NaN,62.06349206349207,0,76.07163941589752,76.55881718086763,59.394722221842954,89.41100651213017,1,0,1,76.07163941589752,76.55881718086763,59.394722221842954,89.41100651213017,-19.200000000000003,0,0,0,0,0
1762804800,105818,106299.22,105280,105631.27,32.93650793650794,NaN,NaN,51.666666666666664,0,71.82727077247112,75.58823203913101,59.93233405933357,87.23919425043027,1,0,1,71.82727077247112,75.58823203913101,59.93233405933357,87.23919425043027,-19.8,0,0,0,0,0
1762812000,105631.26,106275.16,105364.68,106011.13,24.6031746031746,NaN,NaN,40.95238095238095,0,68.54620023326083,74.78808398319602,60.447842871179894,88.54256503694711,1,0,1,68.54620023326083,74.78808398319602,60.447842871179894,88.54256503694711,-21.6,0,0,0,0,0
1762819200,106011.13,107500,105500,106110.36,17.46031746031746,NaN,NaN,32.46031746031746,0,65.52840593197169,74.31206546257245,61.120554511235355,87.11982947996086,1,0,1,65.52840593197169,74.31206546257245,61.120554511235355,87.11982947996086,-21.9,0,0,0,0,0
1762826400,106110.36,107130,105610,106456,17.857142857142858,NaN,NaN,25.71428571428571,0,64.87374044979302,73.95008338795108,61.93902444177895,85.23122558907848,1,0,1,64.87374044979302,73.95008338795108,61.93902444177895,85.23122558907848,-22.5,0,0,0,0,0
