time,open,high,low,close,GodModeAlert,Fast,Slow,High,Fib,Fib Green,Fib Red,EMA Long/Short,BBWP,Extreme Hi,Extreme Lo,MA 1,Fast,Slow,High,Fib,BBWP,God Buy,God Sell,Ultra Buy,Ultra Sell,Perfect Setup
1760688000,105633.75,106651.22,103528.23,105683.72,0,23.539930049746765,31.24380861341012,40.3724781924751,16.482830080302744,0,1,-1,94.04761904761905,NaN,NaN,87.7777777777778,23.539930049746765,31.24380861341012,40.3724781924751,16.482830080302744,-1.5,0,0,0,0,0
1760702400,105683.71,106852.14,104533.21,106803.53,1,24.393809665665966,30.34291871663497,39.549740107464416,19.11779612339367,0,1,-1,93.65079365079364,NaN,NaN,90.00000000000001,24.393809665665966,30.34291871663497,39.549740107464416,19.11779612339367,-6,0,0,0,0,0
1760716800,106803.52,107575.6,106071.42,106454.72,1,25.929127086257978,29.605855815784373,38.67889728710315,20.854497741837395,0,1,-1,95.63492063492063,NaN,NaN,91.984126984127,25.929127086257978,29.605855815784373,38.67889728710315,20.854497741837395,-6.600000000000001,0,0,0,0,0
1760731200,106457.24,107440.02,106342.47,106431.68,1,27.53530856842857,28.91839476467102,37.78839786139379,20.216108733789223,0,1,-1,94.44444444444444,NaN,NaN,94.12698412698414,27.53530856842857,28.91839476467102,37.78839786139379,20.216108733789223,-7.5,0,0,0,0,0
1760745600,106431.68,107306.06,106322.2,107070.4,0,30.030863205640788,28.50585518244051,37.165645509867495,21.83087395361102,0,1,-1,92.06349206349206,NaN,NaN,93.96825396825399,30.030863205640788,28.50585518244051,37.165645509867495,21.83087395361102,-9.3,0,0,0,0,0
1760760000,107070.41,107499,106439.38,106665,0,33.86492699633772,28.56739575998106,36.72352809252175,22.366922851416202,0,1,-1,90.07936507936508,NaN,NaN,93.17460317460319,33.86492699633772,28.56739575998106,36.72352809252175,22.366922851416202,-27.3,0,0,1,0,0
1760774400,106665.01,107222,106605.93,107208.6,0,37.51124749215883,28.665177079015418,36.38934577267566,22.684435099301854,0,1,-1,83.73015873015873,NaN,NaN,91.19047619047622,37.51124749215883,28.665177079015418,36.38934577267566,22.684435099301854,-27.9,0,0,1,0,0
1760788800,107208.61,107300,106739.33,106948.75,0,40.47807529548304,29.241755395667248,36.059887403354324,23.336346100297124,0,1,-1,60.71428571428571,NaN,NaN,84.20634920634923,40.47807529548304,29.241755395667248,36.059887403354324,23.336346100297124,-29.1,0,0,0,0,0
1760803200,106948.75,107091.87,106484,107080.14,0,43.45429928771394,30.066075736867628,35.75612776123854,23.73011043611748,0,1,-1,57.14285714285714,NaN,NaN,76.74603174603176,43.45429928771394,30.066075736867628,35.75612776123854,23.73011043611748,-28.8,0,0,0,0,0
1760817600,107080.14,107339.03,106851.84,107185.01,0,46.38976562464845,30.95964909584624,35.42841221351113,24.976034063260332,0,1,-1,53.57142857142857,NaN,NaN,69.04761904761907,46.38976562464845,30.95964909584624,35.42841221351113,24.976034063260332,-29.1,0,0,0,0,0
1760832000,107185,107367.16,106734.17,107275.78,0,49.3573893517523,31.771764309920485,35.166094471926485,25.45204379562043,0,1,-1,50.39682539682539,NaN,NaN,61.11111111111112,49.3573893517523,31.771764309920485,35.166094471926485,25.45204379562043,-29.7,0,0,0,0,0
1760846400,107275.79,107290,106558.61,106786,0,50.32466132166899,32.673259087658835,34.80510168292649,24.48121654501217,0,1,-1,16.26984126984127,NaN,NaN,47.61904761904762,50.32466132166899,32.673259087658835,34.80510168292649,24.48121654501217,-29.4,0,0,0,0,0
1760860800,106786,108260.5,106103.36,107783.47,0,52.27379598633978,33.8172292944149,34.58443706310848,25.716472019464728,0,1,-1,15.476190476190476,NaN,NaN,38.57142857142857,52.27379598633978,33.8172292944149,34.58443706310848,25.716472019464728,-27.9,0,0,0,0,0
1760875200,107783.47,108621.68,107355.02,108486.7,0,55.73568212727786,35.166874698019065,34.58788525401894,29.854428223844284,0,1,-1,17.46031746031746,NaN,NaN,30.634920634920633,55.73568212727786,35.166874698019065,34.58788525401894,29.854428223844284,-23.7,0,0,0,0,0
1760889600,108486.71,109450.07,108240,108908.43,0,59.46961946232291,36.781220107203865,34.724147560587376,35.5705320850042,0,1,-1,38.492063492063494,NaN,NaN,27.619047619047613,59.46961946232291,36.781220107203865,34.724147560587376,35.5705320850042,-14.4,0,0,0,0,0
1760904000,108908.43,109370.99,108471.1,108642.78,0,62.25376231494324,38.63737012350444,34.91202779766622,41.61803107154186,0,1,-1,44.84126984126984,NaN,NaN,26.507936507936506,62.25376231494324,38.63737012350444,34.91202779766622,41.61803107154186,-13.8,0,0,0,0,0
1760918400,108642.77,110427.86,107402.52,110145.44,0,66.16476818404834,41.09131775623167,35.339788352857326,48.43618050456274,0,1,-1,57.936507936507944,NaN,NaN,34.84126984126984,66.16476818404834,41.09131775623167,35.339788352857326,48.43618050456274,-8.7,0,0,0,0,0
1760932800,110145.45,111445.67,109951.96,111169.92,0,71.17835564395087,43.999774766469415,35.9914941988612,57.33106135781366,0,1,-1,76.19047619047619,NaN,NaN,46.98412698412699,71.17835564395087,43.999774766469415,35.9914941988612,57.33106135781366,-4.800000000000001,0,0,0,0,0
1760947200,111169.91,111679.25,110608.27,111016.75,0,74.98731481637384,46.858374549692364,36.64471576456044,60.834355936755685,0,1,-1,82.14285714285714,NaN,NaN,59.92063492063492,74.98731481637384,46.858374549692364,36.64471576456044,60.834355936755685,-6.900000000000002,0,0,0,0,0
1760961600,111016.75,111705.56,110588.23,111144.55,0,77.7342937605351,49.73232095819756,37.43298590344787,60.73235024019792,0,1,-1,86.11111111111111,NaN,NaN,69.44444444444444,77.7342937605351,49.73232095819756,37.43298590344787,60.73235024019792,-8.7,0,0,0,0,0
1760976000,111144.55,111303.05,109855.83,110803.22,0,79.35691005056992,52.46302893367119,38.283666738211835,59.87380564477094,0,1,-1,86.5079365079365,NaN,NaN,77.77777777777779,79.35691005056992,52.46302893367119,38.283666738211835,59.87380564477094,-10.5,0,0,0,0,0
1760990400,110803.22,111272,110418.25,110532.09,0,79.51312611735126,54.74519615913431,39.02014819934577,57.41127474552857,0,1,-1,82.93650793650794,NaN,NaN,82.77777777777777,79.51312611735126,54.74519615913431,39.02014819934577,57.41127474552857,-12.900000000000002,0,0,0,0,0
1761004800,110532.09,110532.09,109052.09,109059.22,0,75.73949826693246,55.958516288307514,39.3541256933607,50.399136992404074,0,1,-1,80.15873015873017,NaN,NaN,83.57142857142857,75.73949826693246,55.958516288307514,39.3541256933607,50.399136992404074,-17.4,0,0,0,0,0
1761019200,109059.23,109059.23,107473.72,108086.37,0,69.23022179529084,56.32119694601887,39.522296799383646,40.565578766732244,0,1,-1,77.38095238095238,NaN,NaN,82.61904761904762,69.23022179529084,56.32119694601887,39.522296799383646,40.565578766732244,-9.3,0,0,0,0,0
1761033600,108086.38,108811.47,107484.22,108580.01,0,62.34331817555309,56.20375665592276,39.655940406887595,38.63880896588658,0,1,-1,65.07936507936508,NaN,NaN,78.4126984126984,62.34331817555309,56.20375665592276,39.655940406887595,38.63880896588658,-8.100000000000001,0,0,0,0,0
1761048000,108580,113557.62,107922.06,113422.61,0,59.59940459317099,57.310952266368105,40.470021217535866,60.09434220197209,1,0,-1,79.36507936507937,NaN,NaN,76.98412698412699,59.59940459317099,57.310952266368105,40.470021217535866,60.09434220197209,-2.400000000000002,0,0,0,0,0
1761062400,113422.6,114000,111324.29,111780.39,0,57.543060222810304,58.32748285311692,41.388796583133306,72.96217787992198,1,0,-1,78.96825396825396,NaN,NaN,76.19047619047619,57.543060222810304,58.32748285311692,41.388796583133306,72.96217787992198,-2.1000000000000014,0,0,0,0,0
1761076800,111780.4,111801.41,108045.81,108297.67,0,53.90704807904868,58.2308955306264,41.95961564901742,52.35622303101264,0,1,-1,81.34920634920636,NaN,NaN,76.42857142857142,53.90704807904868,58.2308955306264,41.95961564901742,52.35622303101264,-1.8000000000000007,0,0,0,0,0
1761091200,108297.66,108678.21,107841.2,108216.02,0,50.78275933068852,57.40811472091038,42.37044318295355,38.02488504758125,0,1,-1,81.74603174603175,NaN,NaN,77.3015873015873,50.78275933068852,57.40811472091038,42.37044318295355,38.02488504758125,-1.5,0,0,0,0,0
1761105600,108216.03,108638.99,107610,108321.63,0,48.19751090125659,56.059802952686,42.70602359539677,38.23425815876586,0,1,-1,85.31746031746032,NaN,NaN,81.34920634920636,48.19751090125659,56.059802952686,42.70602359539677,38.23425815876586,-1.5,0,0,0,0,0
1761120000,108321.64,108358.76,106708.18,107555.05,0,44.58078823257015,53.89594917552308,42.64719694638872,35.67164142886844,0,1,-1,88.4920634920635,NaN,NaN,83.17460317460316,44.58078823257015,53.89594917552308,42.64719694638872,35.67164142886844,-1.5,0,0,0,0,0
1761134400,107555.04,109163.88,107443.01,108416.5,0,39.59569763894976,51.80407720228618,42.63949651490658,36.055324446112515,0,1,-1,88.09523809523809,NaN,NaN,85,39.59569763894976,51.80407720228618,42.63949651490658,36.055324446112515,-1.5,0,0,0,0,0
1761148800,108416.5,108796.42,107463.29,107870.35,0,35.24019261316789,49.75259841523457,42.72887576121748,37.33049315420849,0,1,-1,87.6984126984127,NaN,NaN,86.26984126984127,35.24019261316789,49.75259841523457,42.72887576121748,37.33049315420849,-7.800000000000001,0,0,0,0,0
1761163200,107870.35,108069.93,106666.69,107567.44,0,32.52236221467902,47.48435550387863,42.75181416151162,33.927482621520916,0,1,-1,87.6984126984127,NaN,NaN,87.46031746031746,32.52236221467902,47.48435550387863,42.75181416151162,33.927482621520916,-28.2,0,0,0,0,0
1761177600,107567.45,108720.39,107500,108377.96,0,32.18868377799546,45.838978251970936,42.87351913365741,36.77498368791532,0,1,-1,85.31746031746032,NaN,NaN,87.46031746031746,32.18868377799546,45.838978251970936,42.87351913365741,36.77498368791532,-27.9,0,0,0,0,0
1761192000,108377.96,110298.29,108350.36,109269.9,0,34.262893191264865,45.170138482982935,43.239524885132994,47.823342506713836,1,0,-1,85.31746031746032,NaN,NaN,86.82539682539682,34.262893191264865,45.170138482982935,43.239524885132994,47.823342506713836,-23.1,0,0,0,0,0
1761206400,109269.9,109903.83,109100.4,109253.89,0,37.46861562322849,44.84679834166393,43.637497971471575,54.75354214235033,1,0,-1,84.12698412698413,NaN,NaN,86.03174603174602,37.46861562322849,44.84679834166393,43.637497971471575,54.75354214235033,-20.4,0,0,0,0,0
1761220800,109253.88,110109.99,108685.72,109908.28,0,41.98877902177656,44.12148008839662,44.15494191746808,57.80164193827787,0,1,-1,84.12698412698413,NaN,NaN,85.31746031746032,41.98877902177656,44.12148008839662,44.15494191746808,57.80164193827787,-15.9,0,0,0,0,0
1761235200,109908.29,111293.61,109647.34,110200,0,47.361513684653445,43.76303469776726,44.774116886678556,62.31907308888565,1,0,-1,58.730158730158735,NaN,NaN,79.52380952380952,47.361513684653445,43.76303469776726,44.774116886678556,62.31907308888565,-14.100000000000001,0,0,0,0,0
1761249600,110200.01,110200.01,109341.28,110078.18,0,52.445132359333144,44.15678063695472,45.384754348213434,63.130301754144696,1,0,-1,45.23809523809524,NaN,NaN,71.5079365079365,52.445132359333144,44.15678063695472,45.384754348213434,63.130301754144696,-14.700000000000001,0,0,0,0,0
1761264000,110078.19,110829.67,109983.93,110441.46,0,57.124332271120885,45.02816329664255,45.91454914196734,64.28321095669597,1,0,-1,50.39682539682539,NaN,NaN,64.52380952380952,57.124332271120885,45.02816329664255,45.91454914196734,64.28321095669597,-21.3,0,0,0,0,0
1761278400,110441.46,111522.3,110332,111054.61,0,61.65457447585372,46.35565003543641,46.40705008873165,68.94541228464723,1,0,-1,55.55555555555556,NaN,NaN,58.80952380952381,61.65457447585372,46.35565003543641,46.40705008873165,68.94541228464723,-23.1,0,0,0,0,0
1761292800,111054.61,111482.99,110600,111066.29,0,65.88167687100426,47.994765681449636,46.84981488571784,71.92881432651785,1,0,-1,59.92063492063492,NaN,NaN,53.96825396825396,65.88167687100426,47.994765681449636,46.84981488571784,71.92881432651785,-22.8,0,0,0,0,0
1761307200,111066.29,112104.98,109700.01,110046.91,0,66.3088625953008,49.08439699516306,47.056370246878956,67.11730681632618,1,0,-1,54.761904761904766,NaN,NaN,53.17460317460317,66.3088625953008,49.08439699516306,47.056370246878956,67.11730681632618,-27.3,0,0,0,0,0
1761321600,110046.92,110945.39,109797.13,110615.07,0,66.15031334866646,50.32328851993156,47.25338580293149,64.96284773252285,1,0,-1,53.17460317460318,NaN,NaN,54.76190476190476,66.15031334866646,50.32328851993156,47.25338580293149,64.96284773252285,-27.6,0,0,0,0,0
1761336000,110615.07,111138.62,110478,111004.89,0,66.20239665371832,51.88536825707085,47.491640936402916,69.53695507063281,1,0,-1,50.39682539682539,NaN,NaN,54.761904761904745,66.20239665371832,51.88536825707085,47.491640936402916,69.53695507063281,-27.3,0,0,0,0,0
1761350400,111004.9,111226.67,110672.86,111029.99,0,65.85926540135009,53.50064109583756,47.815341861811824,71.51809101995178,1,0,-1,37.698412698412696,NaN,NaN,51.19047619047618,65.85926540135009,53.50064109583756,47.815341861811824,71.51809101995178,-27.6,0,0,0,0,0
1761364800,111029.99,111820.87,111029.99,111489.6,0,65.61680743283839,55.12138443401372,48.30303140198238,73.83245621322858,1,0,-1,25.396825396825395,NaN,NaN,44.28571428571428,65.61680743283839,55.12138443401372,48.30303140198238,73.83245621322858,-26.7,0,0,0,0,0
1761379200,111489.59,111850.13,111375.81,111563.81,0,66.36113355130537,56.890949944905046,48.89268365128833,76.38130898596897,1,0,-1,24.6031746031746,NaN,NaN,38.253968253968246,66.36113355130537,56.890949944905046,48.89268365128833,76.38130898596897,-25.8,0,0,0,0,0
1761393600,111563.81,111943.19,111311.19,111385.18,0,67.70407327723194,58.38113529977899,49.09789949903761,75.88273042666137,1,0,1,15.873015873015872,NaN,NaN,30.793650793650784,67.70407327723194,58.38113529977899,49.09789949903761,75.88273042666137,-25.2,0,0,0,0,0
1761408000,111385.18,111731.78,111164.39,111623.45,0,69.2944594896311,59.723148949844386,49.26560546432135,76.16749603935148,1,0,1,15.079365079365079,NaN,NaN,23.73015873015872,69.2944594896311,59.723148949844386,49.26560546432135,76.16749603935148,-28.2,0,0,0,0,0
1761422400,111623.46,111683.64,111342.25,111646.27,0,70.95096447257228,61.055588914480595,49.69056636869142,77.41413342730027,1,0,1,14.285714285714285,NaN,NaN,19.047619047619037,70.95096447257228,61.055588914480595,49.69056636869142,77.41413342730027,-29.4,0,0,0,0,0
1761436800,111646.27,111899.56,111260.45,111260.46,0,70.3906532591713,61.977140760758175,50.12646812361061,75.680949829876,1,0,1,12.3015873015873,NaN,NaN,16.428571428571423,70.3906532591713,61.977140760758175,50.12646812361061,75.680949829876,-29.7,0,0,0,0,0
1761451200,111260.46,111724.96,111260.46,111723.98,0,70.05684360505744,62.76863131288846,50.652446893466184,76.05199503044855,1,0,1,11.507936507936508,NaN,NaN,13.809523809523801,70.05684360505744,62.76863131288846,50.652446893466184,76.05199503044855,-30,0,0,0,0,0
1761465600,111723.98,113466.23,111708.63,113286.09,0,71.27012217434613,64.07683194277725,51.57508879629606,85.72385566145931,1,0,1,28.174603174603174,NaN,NaN,16.269841269841265,71.27012217434613,64.07683194277725,51.57508879629606,85.72385566145931,-19.5,0,0,0,0,0
1761480000,113286.09,114000,113279.85,113694.97,0,73.3045966299515,65.94601533049516,52.67663551079164,94.98021098646115,1,0,1,44.84126984126984,NaN,NaN,22.222222222222218,73.3045966299515,65.94601533049516,52.67663551079164,94.98021098646115,-13.2,0,0,0,0,0
1761494400,113694.97,113793.93,113290.62,113585.99,0,75.07803082392137,67.89870757927936,53.882095658503246,95.77807599409768,1,0,1,46.42857142857143,NaN,NaN,28.650793650793645,75.07803082392137,67.89870757927936,53.882095658503246,95.77807599409768,-12.3,0,0,0,0,0
1761508800,113585.98,115466.8,112901,114559.4,0,77.44463545522295,69.90578702463804,55.25647112487948,92.54368752972374,1,0,1,54.761904761904766,NaN,NaN,37.14285714285714,77.44463545522295,69.90578702463804,55.25647112487948,92.54368752972374,-10.2,0,0,0,0,0
1761523200,114559.41,115445.39,114362.26,114958.51,0,80.81742838275808,71.85034948507709,56.68040974078863,92.44033175841349,1,0,1,63.49206349206349,NaN,NaN,47.53968253968254,80.81742838275808,71.85034948507709,56.68040974078863,92.44033175841349,-9.900000000000002,0,0,0,0,0
1761537600,114958.52,116400,114938.01,115554.6,0,83.17424930788479,73.43926433560407,58.002271807128515,93.18055050279801,1,0,1,73.4126984126984,NaN,NaN,56.58730158730159,83.17424930788479,73.43926433560407,58.002271807128515,93.18055050279801,-11.7,0,0,0,0,0
1761552000,115554.59,115607.48,114814.69,115362.02,0,84.07807377419846,74.69045484287606,59.220644302833705,90.8543952201884,1,0,1,77.38095238095238,NaN,NaN,63.095238095238095,84.07807377419846,74.69045484287606,59.220644302833705,90.8543952201884,-15.3,0,0,0,0,0
1761566400,115362.02,115437.48,114503.99,114969.68,0,83.34452536613922,75.59962539707354,60.25657478651745,88.01405118562948,1,0,1,77.38095238095238,NaN,NaN,69.28571428571429,83.34452536613922,75.59962539707354,60.25657478651745,88.01405118562948,-18.6,0,0,0,0,0
1761580800,114969.68,115790,114790.81,114942.64,0,81.3057400741026,76.12592065913145,61.097914501394776,85.97756161233175,1,0,1,74.20634920634922,NaN,NaN,73.17460317460318,81.3057400741026,76.12592065913145,61.097914501394776,85.97756161233175,-21.6,0,0,0,0,0
1761595200,114942.64,114942.64,113830.01,114107.65,0,77.08394892504656,75.91926254465844,61.6453990313327,81.79158443919567,1,0,1,67.06349206349206,NaN,NaN,73.88888888888889,77.08394892504656,75.91926254465844,61.6453990313327,81.79158443919567,-24.9,0,0,0,0,0
1761609600,114107.65,114547.2,113569.91,113908.24,0,70.9875069428542,75.25973218359239,61.94439680902828,76.76858664574074,1,0,1,57.53968253968254,NaN,NaN,70.71428571428571,70.9875069428542,75.25973218359239,61.94439680902828,76.76858664574074,-22.5,0,0,0,0,0
1761624000,113908.25,114364.99,113483.3,114188.37,0,65.01994597950392,74.37832181944538,62.142918721133114,77.160559172701,1,0,1,42.857142857142854,NaN,NaN,63.80952380952381,65.01994597950392,74.37832181944538,62.142918721133114,77.160559172701,-20.700000000000003,0,0,0,0,0
1761638400,114188.38,114673.68,114113.3,114357.73,0,60.16167633489357,73.25191867392168,62.35572441379494,79.34326149112715,1,0,1,20.238095238095237,NaN,NaN,52.38095238095237,60.16167633489357,73.25191867392168,62.35572441379494,79.34326149112715,-23.7,0,0,0,0,0
1761652800,114357.72,116086,114138.06,114641.38,0,56.75269837659217,72.0583615493886,62.69317120472792,81.04880434021038,1,0,1,14.682539682539684,NaN,NaN,40.47619047619047,56.75269837659217,72.0583615493886,62.69317120472792,81.04880434021038,-26.1,0,0,0,0,0
1761667200,114641.38,115591.41,113566.44,113689.99,0,52.6443757794558,70.49356132049085,62.89102345946908,77.04465387417028,1,0,1,14.682539682539684,NaN,NaN,30,52.6443757794558,70.49356132049085,62.89102345946908,77.04465387417028,-25.8,0,0,0,0,0
1761681600,113689,113703.32,112211,112898.45,0,48.6798505672361,68.459720385124,62.84224991859486,68.09122487622403,1,0,1,20.634920634920633,NaN,NaN,22.619047619047613,48.6798505672361,68.459720385124,62.84224991859486,68.09122487622403,-22.5,0,0,0,0,0
1761696000,112898.44,112975.75,112100,112523.49,0,44.24525804578259,65.83903169524622,62.57644318171749,62.098915990552044,1,0,1,35.714285714285715,NaN,NaN,21.190476190476183,44.24525804578259,65.83903169524622,62.57644318171749,62.098915990552044,-15.9,0,0,0,0,0
1761710400,112523.49,113577.9,112505.58,113577.9,0,41.664729979689525,63.59757491236311,62.40686143705996,65.58924970025612,1,0,1,35.714285714285715,NaN,NaN,24.285714285714274,41.664729979689525,63.59757491236311,62.40686143705996,65.58924970025612,-16.5,0,0,0,0,0
1761724800,113577.9,113624.12,112732.91,113132.36,0,38.83457212148504,61.31439231448856,62.201243153279236,68.71701404763638,1,0,1,31.746031746031743,NaN,NaN,27.69841269841269,38.83457212148504,61.31439231448856,62.201243153279236,68.71701404763638,-16.5,0,0,0,0,0
1761739200,113132.35,113643.73,111401.5,111509.74,0,34.72578676964807,58.518987982019816,61.757202587442706,58.09287898977843,0,1,1,41.269841269841265,NaN,NaN,33.01587301587302,34.72578676964807,58.518987982019816,61.757202587442706,58.09287898977843,-12.3,0,0,0,0,0
1761753600,111509.74,112030.23,109200,110640,0,31.928630386988043,55.4995179527934,61.0537135559068,45.289629118973934,0,1,1,53.57142857142857,NaN,NaN,39.60317460317461,31.928630386988043,55.4995179527934,61.0537135559068,45.289629118973934,-10.2,0,0,0,0,0
1761768000,110640,111800,109733.22,110021.29,0,29.292988398112975,52.37089022237372,60.11398889417421,37.64346352885087,0,1,1,67.85714285714286,NaN,NaN,46.03174603174604,29.292988398112975,52.37089022237372,60.11398889417421,37.64346352885087,-7.199999999999999,0,0,0,0,0
1761782400,110021.3,111011.99,109703.43,110751.47,0,27.860371393351816,49.48928519353276,59.18578349504475,38.21608476458672,0,1,1,72.22222222222221,NaN,NaN,53.333333333333336,27.860371393351816,49.48928519353276,59.18578349504475,38.21608476458672,-6,0,0,0,0,0
1761796800,110751.48,111592,107925.06,111366.72,0,27.72618861167924,47.239558396845325,58.416347248201646,45.12755681263619,0,1,1,72.61904761904762,NaN,NaN,61.507936507936506,27.72618861167924,47.239558396845325,58.416347248201646,45.12755681263619,-7.5,0,0,0,0,0
1761811200,111366.72,111467.01,109692.3,109717.29,0,27.69836500819943,44.91071773467022,57.40348298003893,39.814975583845545,0,1,1,77.38095238095238,NaN,NaN,68.73015873015873,27.69836500819943,44.91071773467022,57.40348298003893,39.814975583845545,-10.2,0,0,0,0,0
1761825600,109717.19,109777.93,107328,107711.56,0,27.289472087344645,41.93775403095161,55.94659553720109,21.038423722248595,0,1,-1,90.07936507936508,NaN,NaN,76.03174603174604,27.289472087344645,41.93775403095161,55.94659553720109,21.038423722248595,-7.800000000000001,0,0,0,0,0
1761840000,107711.56,108214.85,106304.34,106536.39,0,25.86750579176292,38.8229231584107,54.187299233723344,6.5167519590435035,0,1,-1,95.23809523809523,NaN,NaN,81.5079365079365,25.86750579176292,38.8229231584107,54.187299233723344,6.5167519590435035,-2.6999999999999993,0,0,0,0,0
1761854400,106536.39,108334.53,106316.17,108322.88,0,25.929254138444747,36.52534974137676,52.59917880804049,11.14632426210872,0,1,-1,94.84126984126983,NaN,NaN,86.03174603174602,25.929254138444747,36.52534974137676,52.59917880804049,11.14632426210872,-3,0,0,0,0,0
1761868800,108322.87,110042.16,108275.28,109227.86,0,26.93704857395522,35.03513445953474,51.20280194568892,24.476161043458333,0,1,-1,91.26984126984127,NaN,NaN,89.76190476190476,26.93704857395522,35.03513445953474,51.20280194568892,24.476161043458333,-3.3000000000000007,0,0,0,0,0
1761883200,109227.87,110215,109114.88,109449.31,0,28.602750479951602,33.92908968325729,50.07386761131918,30.054944401851905,0,1,-1,90.47619047619048,NaN,NaN,92.38095238095238,28.602750479951602,33.92908968325729,50.07386761131918,30.054944401851905,-4.199999999999999,0,0,0,0,0
1761897600,109449.32,110550,109214.13,110415.61,0,32.57066096355459,33.61111602841535,49.35114155208513,35.93742261526242,0,1,-1,81.74603174603175,NaN,NaN,90.71428571428572,32.57066096355459,33.61111602841535,49.35114155208513,35.93742261526242,-6.600000000000001,0,0,0,0,0
1761912000,110415.62,111190,109366.91,110202.9,0,38.24876097928327,34.17276118607336,48.86499726487065,39.66966993737903,0,1,-1,66.66666666666666,NaN,NaN,85.00000000000001,38.24876097928327,34.17276118607336,48.86499726487065,39.66966993737903,-5.400000000000002,0,0,0,0,0
1761926400,110202.9,110300,108635,109828.78,0,43.680321909881926,34.83437635979532,48.33057088278762,36.763322061162896,0,1,-1,57.14285714285714,NaN,NaN,77.46031746031747,43.680321909881926,34.83437635979532,48.33057088278762,36.763322061162896,-6.300000000000001,0,0,0,0,0
1761940800,109828.78,109828.79,109329.15,109608.01,0,47.49704607456779,35.586897258750454,47.768619656798236,33.81705604190314,0,1,-1,54.36507936507936,NaN,NaN,70.07936507936509,47.49704607456779,35.586897258750454,47.768619656798236,33.81705604190314,-18.6,0,0,0,0,0
1761955200,109608.01,110315.54,109394.81,110226.37,0,51.07781812090728,36.54472639063819,47.34845425805177,35.786169502538684,0,1,-1,54.36507936507936,NaN,NaN,62.85714285714287,51.07781812090728,36.54472639063819,47.34845425805177,35.786169502538684,-24.9,0,0,0,0,0
1761969600,110226.38,110564.49,109933.86,110071.4,0,53.44773940680625,37.09731277825432,46.87261164117503,38.08116557015586,0,1,-1,51.98412698412699,NaN,NaN,56.90476190476191,53.44773940680625,37.09731277825432,46.87261164117503,38.08116557015586,-27.3,0,0,0,0,0
1761984000,110071.4,110270.9,109854.72,110137.59,0,54.83776887836056,37.86896722539683,46.37144064255338,37.641471681891005,0,1,-1,44.84126984126984,NaN,NaN,52.53968253968255,54.83776887836056,37.86896722539683,46.37144064255338,37.641471681891005,-28.5,0,0,0,0,0
1761998400,110137.59,110348,109702.66,110310.65,0,56.30145275649993,39.206610028890196,45.86538698946622,38.826386784023995,0,1,-1,46.42857142857143,NaN,NaN,50.39682539682541,56.30145275649993,39.206610028890196,45.86538698946622,38.826386784023995,-28.8,0,0,0,0,0
1762012800,110310.65,110529.99,110192,110299.99,0,58.08346412825171,40.88143637138122,45.42361822748574,39.630692792744625,0,1,-1,40.87301587301587,NaN,NaN,47.69841269841272,58.08346412825171,40.88143637138122,45.42361822748574,39.630692792744625,-28.5,0,0,0,0,0
1762027200,110300,110516.17,109858.44,110098.1,0,58.996068595354096,42.282953616512714,45.00492509235917,38.57801273022277,0,1,-1,10.714285714285714,NaN,NaN,38.96825396825398,58.996068595354096,42.282953616512714,45.00492509235917,38.57801273022277,-28.8,0,0,0,0,0
1762041600,110098.1,110263.91,109879.39,110053.23,0,58.80481434453242,43.36844102870861,44.62758119957077,37.35590342780961,0,1,-1,4.761904761904762,NaN,NaN,29.523809523809536,58.80481434453242,43.36844102870861,44.62758119957077,37.35590342780961,-30,0,0,0,0,0
1762056000,110053.22,111045.09,110030.06,110895.53,0,60.40685834879222,44.70737144822036,44.31793691247821,41.305273751295104,0,1,-1,5.158730158730158,NaN,NaN,21.587301587301603,60.40685834879222,44.70737144822036,44.31793691247821,41.305273751295104,-27,0,0,0,0,0
1762070400,110895.53,111229.78,110346.15,111196.99,0,62.997630080782926,46.07662472664004,44.08923491921777,46.969886069855804,0,1,-1,5.555555555555555,NaN,NaN,13.412698412698427,62.997630080782926,46.07662472664004,44.08923491921777,46.969886069855804,-23.1,0,0,0,0,0
1762084800,111196.99,111250.01,110096.32,110117.48,0,62.563860193133934,46.96354561598299,43.859298843738145,43.11649758411042,0,1,-1,5.158730158730158,NaN,NaN,6.269841269841285,62.563860193133934,46.96354561598299,43.859298843738145,43.11649758411042,-22.8,0,0,0,0,0
1762099200,110117.49,110331,109735.59,110180.84,0,61.13727162449222,47.7642431207711,43.759172793593166,38.0838895129194,0,1,-1,5.158730158730158,NaN,NaN,5.158730158730172,61.13727162449222,47.7642431207711,43.759172793593166,38.0838895129194,-21.6,0,0,0,0,0
1762113600,110180.85,110742.26,109471.34,110540.68,0,60.82472109414006,48.76757860827042,43.880450821101,40.17983965387104,0,1,-1,4.365079365079365,NaN,NaN,5.079365079365093,60.82472109414006,48.76757860827042,43.880450821101,40.17983965387104,-21.6,0,0,0,0,0
1762128000,110540.69,110750,107907.44,107937.45,0,56.6642358255917,48.32726570108138,43.493142813085456,29.069174278848507,0,1,-1,18.650793650793652,NaN,NaN,7.7777777777777946,56.6642358255917,48.32726570108138,43.493142813085456,29.069174278848507,-10.8,0,0,0,0,0
